image_id,method,dataset,iou,dice,precision,recall,f1,protocol
deepcrack_0233,text,deepcrack,0.8512722035525684,0.9196618432653908,0.9642196846112018,0.8790402538171723,0.9196618432653908,automatic_text_prompt
deepcrack_0234,text,deepcrack,0.8529168276394945,0.9206207369016768,0.9932514943119738,0.8578883090929277,0.9206207369016768,automatic_text_prompt
deepcrack_0235,text,deepcrack,0.8756160898828766,0.9336837048967253,0.9709114414996768,0.8992053989332753,0.9336837048967253,automatic_text_prompt
deepcrack_0236,text,deepcrack,0.5177234148776835,0.6822368421052631,0.9894482797328394,0.5205977025071612,0.6822368421052631,automatic_text_prompt
deepcrack_0000,box,deepcrack,0.5909317389138017,0.7428750391481366,0.6137657409004658,0.940772078265468,0.7428750391481366,oracle_gt_prompt
deepcrack_0001,box,deepcrack,0.007677972418934,0.0152389406716969,0.008330805783035,0.089235434264674,0.0152389406716969,oracle_gt_prompt
deepcrack_0002,box,deepcrack,0.0012410818435829,0.0024790869373793,0.0013246950667776,0.0192834562697576,0.0024790869373793,oracle_gt_prompt
deepcrack_0003,box,deepcrack,0.0349825113314154,0.0676001979712941,0.0353671678018057,0.762834254767009,0.0676001979712941,oracle_gt_prompt
deepcrack_0004,box,deepcrack,0.1259586694662393,0.2237358668341708,0.1284686999842203,0.8657147197326447,0.2237358668341708,oracle_gt_prompt
deepcrack_0005,box,deepcrack,0.6167675329298683,0.7629637784872839,0.7816377171215881,0.7451612903225806,0.7629637784872839,oracle_gt_prompt
deepcrack_0006,box,deepcrack,0.4009496676163342,0.5723969631236443,0.7036666666666667,0.4824040219378427,0.5723969631236443,oracle_gt_prompt
deepcrack_0007,box,deepcrack,0.7179056888739721,0.8357917358601152,0.8592086764410524,0.8136173449980981,0.8357917358601152,oracle_gt_prompt
deepcrack_0008,box,deepcrack,0.7394242068155111,0.8501942239486573,0.9024740050197204,0.803639846743295,0.8501942239486573,oracle_gt_prompt
deepcrack_0009,box,deepcrack,0.6443136128661688,0.7836870142345647,0.7810269799825935,0.7863652295828952,0.7836870142345647,oracle_gt_prompt
deepcrack_0010,box,deepcrack,0.1114151305683563,0.2004923767978231,0.124805076087541,0.5094381035996488,0.2004923767978232,oracle_gt_prompt
deepcrack_0011,box,deepcrack,0.7332020135697089,0.8460664225280969,0.8006692160611855,0.8969210174029452,0.8460664225280969,oracle_gt_prompt
deepcrack_0012,box,deepcrack,0.4116575591985428,0.5832258064516129,0.9870456732548673,0.4138937174074993,0.5832258064516128,oracle_gt_prompt
deepcrack_0013,box,deepcrack,0.3925637699956766,0.5638000620925179,0.9661287462316014,0.3980419376050266,0.5638000620925179,oracle_gt_prompt
deepcrack_0014,box,deepcrack,0.0002501751225858,0.0005002251012955,1.0,0.0002501751225858,0.0005002251012955,oracle_gt_prompt
deepcrack_0015,box,deepcrack,0.2597789524267179,0.412419896246567,0.83271719038817,0.2740823362401136,0.4124198962465669,oracle_gt_prompt
deepcrack_0016,box,deepcrack,0.2154980851969174,0.3545839978217744,0.993244715624319,0.2158143939393939,0.3545839978217744,oracle_gt_prompt
deepcrack_0017,box,deepcrack,0.0008251473477406,0.001648934081897,1.0,0.0008251473477406,0.001648934081897,oracle_gt_prompt
deepcrack_0018,box,deepcrack,0.4686973202348428,0.6382490303174226,0.9214857142857142,0.4881932671348994,0.6382490303174226,oracle_gt_prompt
deepcrack_0019,box,deepcrack,0.4176940114505412,0.5892583421766301,0.9799019607843136,0.4213033215309391,0.5892583421766301,oracle_gt_prompt
deepcrack_0020,box,deepcrack,0.3981739189464395,0.5695627897943826,0.4941032768932693,0.6722250873875423,0.5695627897943826,oracle_gt_prompt
deepcrack_0021,box,deepcrack,0.7058548884116164,0.8275673308517626,0.9446388402899276,0.7363140463666472,0.8275673308517626,oracle_gt_prompt
deepcrack_0022,box,deepcrack,0.5287973543760847,0.6917821421687264,0.9741238916701852,0.5363310308182784,0.6917821421687262,oracle_gt_prompt
deepcrack_0023,box,deepcrack,0.6451060707953781,0.7842729198409454,0.938122332859175,0.6737756209692868,0.7842729198409454,oracle_gt_prompt
deepcrack_0024,box,deepcrack,0.0031452097395483,0.0062706968223772,0.006390464565233,0.0061553357770246,0.0062706968223772,oracle_gt_prompt
deepcrack_0025,box,deepcrack,0.0059001590477656,0.011731102723656,0.0119269861024683,0.0115415495784825,0.011731102723656,oracle_gt_prompt
deepcrack_0026,box,deepcrack,0.755050226294293,0.8604314736775898,0.8750159907893054,0.8463251670378619,0.8604314736775898,oracle_gt_prompt
deepcrack_0027,box,deepcrack,0.0269072980815587,0.0524045318050154,0.0270181399682139,0.8677031387503666,0.0524045318050154,oracle_gt_prompt
