dataset,image_id,method,candidate_id,prompt_mode,detection_score,stability_score,boundary_score,composite_confidence,candidate_iou
deepcrack,deepcrack_0034,point,1,point,0.6285821199417114,0.5371034982397198,0.9691358804702759,0.6817030424781555,0.23378872426399847
deepcrack,deepcrack_0034,point,2,point,0.8341573476791382,0.9807946151340159,1.0,0.9269410543685608,0.5600195982361588
deepcrack,deepcrack_0035,text,0,text,0.94970703125,0.25,1.0,0.7173828125,0.6201834862385321
deepcrack,deepcrack_0035,text,1,text,0.85888671875,0.25,0.6040561199188232,0.5820687174797058,0.1172285802660068
deepcrack,deepcrack_0035,text,2,text,0.60546875,0.25,0.9123924970626831,0.5577856242656708,0.02490859232175503
deepcrack,deepcrack_0035,text,3,text,0.463623046875,0.25,0.579558253288269,0.41783878207206726,0.00022461814914645105
deepcrack,deepcrack_0035,text,4,text,0.4267578125,0.25,0.5424501299858093,0.3938156574964523,0.007615230460921844
deepcrack,deepcrack_0035,text,5,text,0.3173828125,0.25,0.6450576186180115,0.3757175296545029,0.028072502210433246
deepcrack,deepcrack_0035,text,6,text,0.26123046875,0.25,0.4874589145183563,0.3138569161295891,0.000790670092903736
deepcrack,deepcrack_0035,box,0,box,0.9775390625,0.0,0.0,0.39101562500000003,0.0
deepcrack,deepcrack_0035,box,1,box,0.77783203125,0.9798605821572524,0.4970059394836426,0.778335501125949,0.00025231994168605794
deepcrack,deepcrack_0035,box,2,box,0.73388671875,0.5557482337695404,0.4941086173057556,0.611593723645778,0.0015453246639647782
deepcrack,deepcrack_0035,box,3,box,0.377685546875,0.6234470547730362,0.46899110078811646,0.4865284631175918,0.0
deepcrack,deepcrack_0035,box,4,box,0.365234375,0.9327463258315749,0.7412002682685852,0.6578550311081975,0.015597235932872655
deepcrack,deepcrack_0035,box,5,box,0.2861328125,0.7366535869213469,0.5117349028587341,0.500215606137155,0.0
deepcrack,deepcrack_0035,point,0,point,0.836733341217041,0.9608656622672431,0.9516296982765198,0.9089037428494815,0.6064036794622324
deepcrack,deepcrack_0035,point,1,point,0.6054063439369202,0.9663184766902086,0.5960500836372375,0.7293865253256504,0.11675051790470553
deepcrack,deepcrack_0035,point,2,point,0.5137742161750793,0.7937495826358625,0.5892623662948608,0.6306376319662987,0.10673143650242888
deepcrack,deepcrack_0035,point,3,point,0.6781569719314575,0.96133914929037,0.6052473187446594,0.7590433207103774,0.11524445794108716
deepcrack,deepcrack_0035,point,4,point,0.4661834239959717,0.8554027066768691,0.6926688551902771,0.6590315307328621,0.10687812446129978
deepcrack,deepcrack_0035,point,5,point,0.535832941532135,0.9039075822619604,0.6724807024002075,0.6988210060045921,0.11747404844290657
deepcrack,deepcrack_0035,point,6,point,0.8495801091194153,0.9835755090775496,1.0,0.9340834718249085,0.6175887547305821
deepcrack,deepcrack_0035,point,7,point,0.6449466943740845,0.954340171696406,0.602361261844635,0.7425880533045346,0.1136535838763449
deepcrack,deepcrack_0036,text,0,text,0.6904296875,0.4469532554257095,0.6317073106765747,0.590532342068142,0.4607245640765194
deepcrack,deepcrack_0036,text,1,text,0.64599609375,0.4925964702363147,0.7814435958862305,0.6261681010542678,0.27719713959294207
deepcrack,deepcrack_0036,text,2,text,0.59765625,0.4461249505733491,0.4010738134384155,0.49547468606027606,0.5092686642965972
deepcrack,deepcrack_0036,text,3,text,0.423095703125,0.4261915961116337,0.7032995820045471,0.4942302353902086,0.47460639918740477
deepcrack,deepcrack_0036,text,4,text,0.401611328125,0.43720408671816596,0.5891412496566772,0.4609512740155274,0.44531911291687826
deepcrack,deepcrack_0036,text,5,text,0.344482421875,0.25,0.7089065909385681,0.402519616484642,0.0
deepcrack,deepcrack_0036,text,6,text,0.287841796875,0.25603411513859275,1.0,0.4547486590485075,0.0588830774422136
deepcrack,deepcrack_0036,text,7,text,0.271484375,0.25598678777869527,1.0,0.4481891257225433,0.07374184038744999
deepcrack,deepcrack_0036,text,8,text,0.259521484375,0.25,1.0,0.44130859375,0.0034453302961275625
deepcrack,deepcrack_0036,box,0,box,0.94140625,0.6653013604748994,0.2833399474620819,0.6802529630317353,0.5672083968173354
deepcrack,deepcrack_0036,box,1,box,0.292236328125,0.9760532786573968,0.6867048740386963,0.630189397289763,0.25994414353419093
deepcrack,deepcrack_0036,box,2,box,0.276123046875,0.0,0.3825981616973877,0.20609875917434695,0.0
deepcrack,deepcrack_0036,box,3,box,0.266357421875,0.7991458573514875,0.29118621349334717,0.4590405721963574,0.47202471643812427
deepcrack,deepcrack_0036,point,0,point,0.8158619999885559,0.5895162295074081,1.0,0.7826754803230151,0.00813515122310723
deepcrack,deepcrack_0037,text,0,text,0.63330078125,0.3050420168067227,1.0,0.610085018382353,0.015218572870564485
deepcrack,deepcrack_0037,text,1,text,0.440185546875,0.25737250554323726,0.905221700668335,0.4924600208572168,0.11205052197448125
deepcrack,deepcrack_0037,text,2,text,0.367431640625,0.270516717325228,1.0,0.4916535073138298,0.026113552831110082
deepcrack,deepcrack_0037,text,3,text,0.3427734375,0.25,0.5155584216117859,0.35349898040294647,0.0
deepcrack,deepcrack_0037,text,4,text,0.332275390625,0.25,0.8956702351570129,0.4443277150392532,0.004462903725105769
deepcrack,deepcrack_0037,text,5,text,0.328857421875,0.27183650615901456,1.0,0.4766857459056551,0.01734670206459262
deepcrack,deepcrack_0037,text,6,text,0.322998046875,0.25,0.5413786172866821,0.3520438730716705,0.24099285640335438
deepcrack,deepcrack_0037,text,7,text,0.314208984375,0.25,0.44233807921409607,0.32376811355352403,0.09865238871213884
deepcrack,deepcrack_0037,text,8,text,0.313720703125,0.25,0.6571667194366455,0.3772799611091614,0.0030725112658746417
deepcrack,deepcrack_0037,text,9,text,0.294677734375,0.25,0.6250166296958923,0.3616252511739731,0.0
deepcrack,deepcrack_0037,text,10,text,0.29443359375,0.263768115942029,1.0,0.46009227807971015,0.056278950077200206
deepcrack,deepcrack_0037,text,11,text,0.2919921875,0.25018758206715436,0.6534171104431152,0.36771680633428283,0.13453773682575837
deepcrack,deepcrack_0037,text,12,text,0.2724609375,0.25,0.2922409772872925,0.2695446193218231,0.16875452945439487
deepcrack,deepcrack_0037,text,13,text,0.26123046875,0.25,0.8612048029899597,0.40729338824748995,0.057450442523678896
deepcrack,deepcrack_0037,text,14,text,0.260986328125,0.2532894736842105,1.0,0.4430458470394737,0.00044000414121544675
deepcrack,deepcrack_0037,text,15,text,0.253662109375,0.25,0.8057762384414673,0.3904089033603668,0.010683152694068651
deepcrack,deepcrack_0037,text,16,text,0.25146484375,0.25,0.9689489006996155,0.4303231626749039,0.003539228603167222
deepcrack,deepcrack_0037,box,0,box,0.982421875,0.4626468056161762,0.42942097783088684,0.6622503764233834,0.2658765074271518
deepcrack,deepcrack_0037,point,0,point,0.92752605676651,0.9936002566262951,0.5725752115249634,0.8619143154070481,0.0409070961773392
deepcrack,deepcrack_0037,point,1,point,0.687280535697937,0.49531961518116485,1.0,0.6982740795925826,0.02193129397211556
deepcrack,deepcrack_0038,text,0,text,0.7744140625,0.4407983761840325,1.0,0.7140450566644114,0.04918032786885246
deepcrack,deepcrack_0038,text,1,text,0.6103515625,0.2635050251256281,0.20641696453094482,0.38797162492670606,0.03660325749098595
deepcrack,deepcrack_0038,text,2,text,0.491943359375,0.25,0.5025031566619873,0.40990313291549685,0.186255252492603
deepcrack,deepcrack_0038,text,3,text,0.4873046875,0.25107520458753957,0.30433669686317444,0.3588823708214325,0.4129553649135895
deepcrack,deepcrack_0038,text,4,text,0.388916015625,0.25,0.5325543284416199,0.37620498836040495,0.0
deepcrack,deepcrack_0038,text,5,text,0.345703125,0.2512196774630709,0.43017905950546265,0.33375290198844043,0.36364540594305605
deepcrack,deepcrack_0038,text,6,text,0.3359375,0.25,0.40011534094810486,0.3219038352370262,0.004544896204397494
deepcrack,deepcrack_0038,text,7,text,0.285400390625,0.25,0.8308466076850891,0.4093718081712723,0.0023044828255385213
deepcrack,deepcrack_0038,text,8,text,0.258544921875,0.2511545862732521,0.4458637535572052,0.3027880123349395,0.3842997811816193
deepcrack,deepcrack_0038,box,0,box,0.9833984375,0.29995054174753133,0.6457933187484741,0.6597903942987545,0.018399721517728382
deepcrack,deepcrack_0038,box,1,box,0.30126953125,0.16838029395608076,0.4223349690437317,0.2850246576455612,2.7664813124187345e-05
deepcrack,deepcrack_0038,box,2,box,0.293212890625,0.6394542175993476,1.0,0.5910941324097716,0.03245269901176938
deepcrack,deepcrack_0038,point,0,point,0.7985953688621521,0.2899315387383551,1.0,0.6709141861032851,0.018892281720910602
deepcrack,deepcrack_0038,point,1,point,0.5122408270835876,0.7362729358642547,1.0,0.7125918583859242,0.009193917105655501
deepcrack,deepcrack_0038,point,2,point,0.8262512683868408,0.969864466046457,0.19350111484527588,0.7183283491823153,0.06403083426582121
deepcrack,deepcrack_0038,point,3,point,0.85603266954422,0.9761689481689482,0.7400193214416504,0.8690770300372324,0.001815243068506776
deepcrack,deepcrack_0039,text,0,text,0.58984375,0.25,0.5669410824775696,0.46517277061939244,0.0
deepcrack,deepcrack_0039,text,1,text,0.5888671875,0.25,0.7430247068405151,0.5088030517101287,0.09714011419332019
deepcrack,deepcrack_0039,text,2,text,0.5673828125,0.25,0.8952028751373291,0.5382538437843323,0.005626624277748341
deepcrack,deepcrack_0039,text,3,text,0.5498046875,0.25,0.7973040342330933,0.5067478835582733,0.0034604698156100026
deepcrack,deepcrack_0039,text,4,text,0.51025390625,0.25,0.37029746174812317,0.3841759279370308,0.04653753639701228
deepcrack,deepcrack_0039,text,5,text,0.501953125,0.25,0.44541633129119873,0.3996353328227997,0.045142669063473174
deepcrack,deepcrack_0039,text,6,text,0.4931640625,0.25,0.1757960468530655,0.3287146367132664,0.024205595645018358
deepcrack,deepcrack_0039,text,7,text,0.489990234375,0.25,0.5228798985481262,0.41421606838703157,0.01793789568887549
deepcrack,deepcrack_0039,text,8,text,0.4638671875,0.25,0.749226987361908,0.460353621840477,0.006562304320601127
deepcrack,deepcrack_0039,text,9,text,0.4609375,0.25,0.17902697622776031,0.31663174405694006,0.046005823521964806
deepcrack,deepcrack_0039,text,10,text,0.360595703125,0.25,0.4929800033569336,0.3549832820892334,0.039188424922235836
deepcrack,deepcrack_0039,text,11,text,0.35107421875,0.0,0.0,0.1404296875,0.0
deepcrack,deepcrack_0039,text,12,text,0.3134765625,0.25,0.566837728023529,0.35460005700588226,0.09802891590374706
deepcrack,deepcrack_0039,text,13,text,0.28955078125,0.25,0.6753018498420715,0.37214577496051787,0.0006304534221011752
deepcrack,deepcrack_0039,text,14,text,0.287841796875,0.25,0.5978609919548035,0.35210196673870087,0.0034014425976407014
deepcrack,deepcrack_0039,text,15,text,0.27001953125,0.25,0.7679315209388733,0.3874906927347183,0.01051939513477975
deepcrack,deepcrack_0039,text,16,text,0.266845703125,0.25,0.49833452701568604,0.3188219130039215,0.017341474400680647
deepcrack,deepcrack_0039,text,17,text,0.26318359375,0.25,0.612180233001709,0.3458184957504272,0.0
deepcrack,deepcrack_0039,text,18,text,0.25341796875,0.25,0.7481328845024109,0.3759004086256027,0.015298816791016655
deepcrack,deepcrack_0039,text,19,text,0.252197265625,0.25,0.6452385187149048,0.3496885359287262,0.006129032258064516
deepcrack,deepcrack_0039,box,0,box,0.97509765625,0.36924201123071426,0.17958833277225494,0.5641708496238138,0.03577668059248006
deepcrack,deepcrack_0039,box,1,box,0.26904296875,0.0,0.44952160120010376,0.21999758780002593,0.005301524188204109
deepcrack,deepcrack_0039,point,0,point,0.7504199147224426,0.9277793236263537,0.6943937540054321,0.7984891676595589,0.05618119701379223
deepcrack,deepcrack_0039,point,1,point,0.9062216281890869,0.37407921493442203,0.8627661466598511,0.7091079131676452,0.005102669657603471
deepcrack,deepcrack_0039,point,2,point,0.4151667356491089,0.34134482719301246,0.335364431142807,0.3693784915628997,0.0005570325357640208
deepcrack,deepcrack_0039,point,3,point,0.6637636423110962,0.5912529315574393,0.8881253600120544,0.6944753229725559,0.0037186005919405025
deepcrack,deepcrack_0039,point,4,point,0.6777178049087524,0.5768155972697993,0.9260955452919006,0.7044964673309059,0.003086575924707787
deepcrack,deepcrack_0040,text,0,text,0.8984375,0.48103868413036854,1.0,0.777738539445629,0.6610299769408148
deepcrack,deepcrack_0040,text,1,text,0.6875,0.25,0.6219320893287659,0.5179830223321915,0.05485586342009516
deepcrack,deepcrack_0040,text,2,text,0.473388671875,0.25,0.823674201965332,0.482774019241333,0.015835929387331256
deepcrack,deepcrack_0040,text,3,text,0.44091796875,0.25,0.8723795413970947,0.4819620728492737,0.0
deepcrack,deepcrack_0040,text,4,text,0.421630859375,0.25,0.7628756165504456,0.4468712478876114,0.015170355632927133
deepcrack,deepcrack_0040,text,5,text,0.417236328125,0.25,0.8369495272636414,0.46363191306591034,0.017168589924007882
deepcrack,deepcrack_0040,text,6,text,0.403076171875,0.25,0.45317864418029785,0.3620251297950745,0.0
deepcrack,deepcrack_0040,text,7,text,0.3935546875,0.25,0.48144933581352234,0.3652842089533806,0.0
deepcrack,deepcrack_0040,text,8,text,0.34423828125,0.25,0.49082568287849426,0.3479017332196236,0.0
deepcrack,deepcrack_0040,text,9,text,0.3173828125,0.25,0.7262283563613892,0.3960102140903473,0.0
deepcrack,deepcrack_0040,text,10,text,0.306640625,0.25,0.7342576384544373,0.3937206596136093,0.0
deepcrack,deepcrack_0040,text,11,text,0.305419921875,0.33861940298507465,1.0,0.4906847597947761,0.3547034152186938
deepcrack,deepcrack_0040,text,12,text,0.294189453125,0.25,0.5297645330429077,0.33761691451072695,0.0
deepcrack,deepcrack_0040,text,13,text,0.281982421875,0.25,0.729307234287262,0.3826197773218155,0.0
deepcrack,deepcrack_0040,text,14,text,0.264892578125,0.25,0.6344082951545715,0.3520591050386429,0.04618986802894849
deepcrack,deepcrack_0040,text,15,text,0.25927734375,0.3285327816677276,1.0,0.46869741108370466,0.24745861167586408
deepcrack,deepcrack_0040,text,16,text,0.256591796875,0.25,0.5595648288726807,0.33002792596817015,0.013773314203730272
deepcrack,deepcrack_0040,text,17,text,0.2548828125,0.25,0.7803366184234619,0.3845372796058655,0.07718383311603651
deepcrack,deepcrack_0040,text,18,text,0.25439453125,0.25,0.9972699284553528,0.4385752946138382,0.05550416281221091
deepcrack,deepcrack_0040,box,0,box,0.97998046875,0.8613377723618056,1.0,0.943460407826632,0.688321935823251
deepcrack,deepcrack_0040,box,1,box,0.385009765625,0.8733939531700038,1.0,0.7096917898595013,0.6566959385290889
deepcrack,deepcrack_0040,box,2,box,0.379150390625,0.23647200291350093,0.518355667591095,0.3640142741674991,0.0
deepcrack,deepcrack_0040,box,3,box,0.315185546875,0.1321409049271408,0.5330911874771118,0.30559633234377725,0.0
deepcrack,deepcrack_0040,box,4,box,0.27685546875,0.4827241163958037,0.6074956655502319,0.43156954462608926,0.0
deepcrack,deepcrack_0040,point,0,point,0.8395780324935913,0.8633749599152146,1.0,0.8880124489677617,0.6707317073170732
deepcrack,deepcrack_0040,point,1,point,0.8172393441200256,0.9660008136954767,1.0,0.9149960224414271,0.6617000488519785
deepcrack,deepcrack_0040,point,2,point,0.6075499653816223,0.710583182772346,0.9959931373596191,0.7407223844628747,0.0173682661171622
deepcrack,deepcrack_0040,point,3,point,0.7238174080848694,0.7682287213980322,0.7336156368255615,0.7418109249296494,0.06068679692125518
deepcrack,deepcrack_0041,text,0,text,0.869140625,0.4946095731774567,0.7165206670761108,0.6998997673811376,0.542061037703433
deepcrack,deepcrack_0041,text,1,text,0.623046875,0.48832831325301207,0.4024725556373596,0.5207517985478941,0.063296
deepcrack,deepcrack_0041,text,2,text,0.6103515625,0.4642556179775281,0.6071370244026184,0.5584143473927894,0.09667856687492031
deepcrack,deepcrack_0041,text,3,text,0.580078125,0.45011697860962563,0.47275102138519287,0.5077599478596672,0.08732241136567259
deepcrack,deepcrack_0041,text,4,text,0.5625,0.25,0.44868203997612,0.42467050999403,0.0
deepcrack,deepcrack_0041,text,5,text,0.400634765625,0.48834541746912885,0.5119667053222656,0.4591664786947615,0.5216418850806451
deepcrack,deepcrack_0041,text,6,text,0.363037109375,0.25,0.4494713544845581,0.34508268237113954,0.0
deepcrack,deepcrack_0041,text,7,text,0.353759765625,0.39573539288112825,0.5630602240562439,0.4207763497724558,0.14084191670398566
deepcrack,deepcrack_0041,text,8,text,0.348388671875,0.26005530417295125,0.731500506401062,0.41324995181079843,0.027224159442080682
deepcrack,deepcrack_0041,text,9,text,0.338134765625,0.4286084477844001,0.4838007688522339,0.4062170551875985,0.08923427558481846
deepcrack,deepcrack_0041,text,10,text,0.272216796875,0.25,0.6002469062805176,0.3464484453201294,0.0093186634540018
deepcrack,deepcrack_0041,text,11,text,0.27197265625,0.25,0.5993027091026306,0.34611473977565765,0.0
deepcrack,deepcrack_0041,text,12,text,0.264892578125,0.25,0.5754358172416687,0.3373159855604172,0.0
deepcrack,deepcrack_0041,text,13,text,0.260498046875,0.26008999181892556,0.6534950733184814,0.3586044842162443,0.09903201787043932
deepcrack,deepcrack_0041,box,0,box,0.97607421875,0.9429990041464658,0.5831202864646912,0.8662594105674357,0.5118333859261597
deepcrack,deepcrack_0041,box,1,box,0.416015625,0.9854844316767016,0.45104026794433594,0.6240858680729295,0.0
deepcrack,deepcrack_0041,box,2,box,0.394287109375,0.9744213814231053,0.4244563579559326,0.6048764167370699,0.057984
deepcrack,deepcrack_0041,box,3,box,0.361328125,0.9446198159631715,0.6497896909713745,0.6375956083299537,0.5068126750369741
deepcrack,deepcrack_0041,box,4,box,0.2646484375,0.5813990515930658,0.4854268729686737,0.4307057612997415,0.03935104354132531
deepcrack,deepcrack_0041,point,0,point,0.8664125204086304,0.9968904699971516,0.728874683380127,0.8776953435074869,0.5290405626020344
deepcrack,deepcrack_0041,point,1,point,0.6446587443351746,0.94166131538759,0.7095517516136169,0.7648328960231305,0.013640238704177323
deepcrack,deepcrack_0042,text,0,text,0.724609375,0.4671331636980492,0.9708364605903625,0.6960494724419078,0.03108449687048628
deepcrack,deepcrack_0042,text,1,text,0.6904296875,0.4910946649316851,0.827156126499176,0.6548440393508838,0.34993599094941796
deepcrack,deepcrack_0042,text,2,text,0.638671875,0.25,0.5536746382713318,0.481387409567833,0.0
deepcrack,deepcrack_0042,text,3,text,0.53857421875,0.25,0.5337958335876465,0.43637864589691167,0.0018098205014092864
deepcrack,deepcrack_0042,text,4,text,0.53173828125,0.3049956586454974,0.5567260384559631,0.45862530263991486,0.21500407719488993
deepcrack,deepcrack_0042,text,5,text,0.51318359375,0.25,1.0,0.5427734375,0.020079959118646105
deepcrack,deepcrack_0042,text,6,text,0.50537109375,0.4798887122416534,0.7281098365783691,0.552136945929171,0.3554877866475319
